# EvtID pe_px[MeV/c] pe_py[MeV/c] pe_pz[MeV/c] prec_px[MeV/c] prec_py[MeV/c] prec_pz[MeV/c] pidrec zvtx[cm] weight
346088 6.7587598305e+01 -1.0283620459e+03 3.9691700598e+03 2.3032782871e+02 6.3270977178e+01 -1.8229615459e+02 2212 -1.9492554427e+00 4.6899996968e+00
346228 -8.0735917923e+01 -9.2719667633e+02 3.9682998497e+03 3.5831324138e+02 -2.7328993858e+01 -3.4273870649e+02 2212 -2.9557137350e+00 1.5773830726e-01
346233 6.7038903316e+01 -9.6641789101e+02 4.2571058083e+03 4.1261406910e+02 5.0138981285e+01 -2.5992858956e+02 2212 -3.4688359390e+00 5.3384675271e-01
346486 -2.5591798005e+02 -1.1573607515e+03 4.5769739881e+03 4.6634056697e+02 8.3656772093e-01 -3.1152445316e+02 2212 -8.5876891343e-01 2.7609578339e-02
346551 9.4785690701e+01 -1.0574432373e+03 4.6107512452e+03 1.2372264353e+02 -2.1548930871e+01 -4.5493614303e+02 2212 -3.0689356064e+00 4.7060657371e-03
346624 8.9923309464e+01 -1.0931345806e+03 4.1468486512e+03 4.0211115436e+02 1.0281177561e+02 -2.9576342290e+02 2212 -1.9743907866e+00 1.0583264312e-01
346796 2.1509346230e+02 -1.0292362291e+03 4.4809125190e+03 3.2676774797e+02 -1.0688963792e+02 -3.7158732628e+02 2212 -1.7061632785e+00 2.6544968194e-02
347608 -5.2366244990e+01 -1.1559807412e+03 4.8402400818e+03 2.0596135789e+02 -2.0551313741e+01 -4.3047127900e+02 2212 -2.7473274567e+00 1.0136118286e-02
348233 1.8715234425e+02 -1.0590490686e+03 4.1410192931e+03 3.4587135573e+02 6.0442609161e+01 -1.8823206492e+02 2212 -5.2605993883e-01 1.3010033561e+00
348982 -8.9865577614e+01 -1.1305716753e+03 4.6080536248e+03 5.8064594646e+02 -1.1044811727e+02 -1.6115846528e+02 2212 -3.8555481432e+00 1.3266216122e-01
349241 -3.9087210888e+01 -8.2769475233e+02 3.8305478993e+03 6.7879759560e+02 -4.6260527579e+00 -1.2195307867e+01 2212 -4.7933793215e+00 1.0072257105e+00
349797 2.4599842109e+02 -1.0391010076e+03 4.4665391526e+03 2.2647985420e+02 -2.7247683055e+01 -1.6502714279e+01 2212 -5.2507347031e-01 4.6439673456e+01
350218 -2.3295414415e+01 -1.1200256585e+03 4.5223048047e+03 2.4283911640e+02 -3.7787265067e+01 -4.0573906484e+02 2212 -2.0780174092e+00 1.9977973044e-02
350343 -8.5311554350e+01 -1.2499680772e+03 4.6785389084e+03 5.5982839063e+02 -1.2927651987e+02 -1.7907718020e+02 2212 -1.0926407059e+00 6.5299997737e-02
350698 -8.3286706751e+01 -1.2511899809e+03 4.8399542259e+03 1.2316283733e+02 -4.2534543263e+01 -2.1450961296e+02 2212 -2.0294114291e+00 3.2238015334e+00
350706 -8.2587048029e+01 -9.6579966739e+02 4.0754307702e+03 3.0630809459e+02 4.6121950580e+00 -9.3698135474e+01 2212 -2.9466536974e+00 9.4617713025e+00
350938 -1.9185559990e+02 -1.1749116428e+03 4.7558518744e+03 2.6123319421e+02 -5.8226256384e+01 -3.2124511116e+02 2212 -1.3044068119e+00 1.9502087735e-01
351246 -9.2216164415e+01 -1.1004611745e+03 4.2064601997e+03 2.0267858908e+02 1.6335943205e+01 -4.4004055645e+02 2212 -2.3067586783e+00 5.0025843701e-03
352079 -2.6844967585e+02 -8.6623456957e+02 3.8697354858e+03 1.2867012339e+02 2.9635600183e+01 -4.4527365227e+02 2212 -1.2430499338e+00 3.6179181490e-02
352092 -1.6763003223e+02 -1.0907441286e+03 4.4595449348e+03 1.4780595239e+02 -9.0650261428e+00 -9.6748667537e+01 2212 -1.8438525680e+00 8.5859762820e+01
352427 -1.3403889351e+02 -8.9014347880e+02 3.8171973197e+03 1.5816427743e+02 5.7364217627e+01 -2.5995098175e+02 2212 -5.0246097795e+00 4.0873364508e+00
353534 -9.0487722676e+01 -9.5148124700e+02 3.9116974695e+03 2.8880506224e+02 -9.8429497825e+01 -3.1326802705e+02 2212 -1.3791608526e+00 4.0816142394e-01
353645 -5.3613196541e+01 -1.0151793781e+03 4.5745416988e+03 4.6332573450e+02 1.2856514913e+00 -9.4401908441e+01 2212 -4.1325888569e+00 5.0571588018e+00
353826 1.2727922569e+02 -9.4693577607e+02 4.1484929966e+03 4.7530318052e+02 -1.0345177423e+02 -2.4449029211e+02 2212 -1.2941414055e+00 2.5819655463e-01
354026 1.5162491819e+02 -1.0767487686e+03 4.5955242712e+03 1.2706853611e+02 2.9476005516e+01 -4.2590842049e+02 2212 -8.8091727183e-01 3.6528929807e-02
354328 1.2673419100e+02 -1.0745176623e+03 4.2180639051e+03 4.4532566152e+02 -8.9335499695e+01 -5.2109569772e+01 2212 -2.7447641508e+00 1.9248735494e+00
354742 1.1621866594e+02 -1.1103960335e+03 4.6699309051e+03 2.0686640066e+02 7.2558764026e+01 -4.4112338856e+02 2212 -1.9111139451e+00 6.3488784445e-03
355075 -2.9240890785e+02 -1.1138881317e+03 4.6538113760e+03 2.3869824821e+02 -7.0792911625e+01 -3.4772013082e+02 2212 -4.6050260211e+00 1.6920083544e-01
355191 -2.2883532185e+02 -1.1663024193e+03 4.7925693448e+03 1.9328586283e+02 -4.0158006549e+01 -3.7264371484e+02 2212 -5.0377052913e+00 7.0574725941e-02
355624 9.1408697418e+00 -9.1663020315e+02 3.8654277683e+03 1.2244707637e+02 2.2680456300e+01 -4.6321762979e+02 2212 -3.5352752830e+00 6.0647874610e-03
356319 2.3480845959e+02 -9.7487776748e+02 3.9361763739e+03 2.1909423257e+02 4.1601481746e+00 -2.5472438428e+02 2212 -4.7996618012e+00 1.7713487934e+00
356416 -1.9284452309e+02 -1.1150290624e+03 4.7712612587e+03 3.0152492507e+02 -1.8358059687e+01 -1.9078931771e+02 2212 -4.1601549701e+00 2.0257554744e+00
356635 -1.8853857254e+02 -9.9844761355e+02 4.5800674616e+03 2.0595129393e+02 -4.7004021957e+01 -4.4183135181e+02 2212 -3.8006374212e+00 1.1467987227e-02
357740 -2.4314618739e+02 -1.0715425886e+03 4.2930553422e+03 3.7887688083e+02 1.3067613449e+02 -2.0949857705e+02 2212 -7.1048146882e-01 7.5426368241e-01
358110 -6.0308842957e+01 -8.6983264282e+02 3.9135805751e+03 4.0869367051e+02 6.7608399487e+01 -1.5338781658e+02 2212 -1.5272968421e+00 3.0239132132e+00
358122 6.8822783949e+01 -1.0431171875e+03 3.9892838385e+03 3.5795907638e+02 7.8783068218e+00 -2.8472099424e+02 2212 -9.8735492863e-01 2.8449582273e-01
358213 6.1173589804e+01 -1.0237479166e+03 4.8002054427e+03 4.7130743262e+02 -5.6444536112e+00 -2.9422681556e+02 2212 -4.5948897798e+00 1.2137103729e-01
359640 6.0090119497e+01 -1.0006981081e+03 4.2930739936e+03 4.5362870667e+02 7.4649008260e+01 -2.7011232684e+02 2212 -4.7866056575e+00 2.3229073841e-01
359857 8.8629496382e+01 -1.1002289141e+03 4.1429791606e+03 3.2565657717e+02 -4.4394932512e+01 -3.7084115753e+02 2212 -2.0766540542e+00 2.2366577589e-02
360107 -3.0482868484e+02 -1.0528528323e+03 4.7611132132e+03 2.7651986888e+02 6.6884056296e-01 -3.5770091676e+02 2212 -3.8153597335e+00 1.6016164772e-01
360759 -1.7082905950e+02 -9.1689363531e+02 4.1596800289e+03 6.2025752760e+02 -8.7540831487e+01 -4.9889700976e+01 2212 -1.9969188999e+00 9.5862618150e-01
360802 2.5276305542e+02 -1.0700278347e+03 4.2968497485e+03 4.9683988077e+02 -1.4925738490e+02 -2.3359440462e+02 2212 -5.0059897716e+00 7.1256544985e-02
361267 -1.4879791353e+02 -8.8106002233e+02 3.8669424609e+03 1.0733264421e+02 -2.2758194370e+01 -4.5967510410e+02 2212 -1.3826802787e+00 1.2919738009e-02
361756 -2.5579019818e+01 -1.0533809562e+03 4.2919531278e+03 9.1271141345e+01 3.7880011081e+00 -3.3510493334e+02 2212 -2.4444460317e+00 6.3232114260e-01
362022 -8.1176817978e+01 -1.1269588973e+03 4.4806201555e+03 4.2029365990e+02 1.0063880582e+02 -2.7111683575e+02 2212 -2.0483827260e+00 1.6659498268e-01
362236 -2.5148248322e+02 -8.6804624383e+02 3.7700486566e+03 6.3528442895e+02 -1.7589065575e+00 -9.3450481127e+01 2212 -2.0230502933e+00 5.7322166501e-01
362304 6.9122925464e+01 -9.6420468828e+02 3.8545754701e+03 6.6728772267e+01 -1.2214848730e+01 -1.0116206924e+02 2212 -1.0372285051e+00 4.6231750445e+02
362787 -1.2037901842e+02 -1.0748627867e+03 4.5612666660e+03 3.5571220240e+02 1.0760101511e+02 -3.3914743304e+02 2212 -3.5677768856e+00 1.0708574674e-01
362941 -3.8079528384e+01 -8.9174972346e+02 3.7919456866e+03 3.3480420897e+02 -1.0245699939e+02 -2.0425404980e+02 2212 -3.4388986563e+00 2.2403636783e+00
362983 2.0064856058e+01 -1.0941908974e+03 4.2809812164e+03 8.5333200739e+01 2.6365090624e+01 -4.7067863960e+02 2212 -2.4308903127e+00 1.4625164199e-03
363191 2.7088673091e+02 -9.6350624826e+02 4.1814136321e+03 3.0992638854e+02 6.8945224627e+01 -3.6997560012e+02 2212 -2.4196029555e+00 7.6547910257e-02
364565 -1.7852228964e+02 -1.1393872203e+03 4.6186429705e+03 4.4923068432e+02 -8.8136550638e+01 -1.8012813521e+02 2212 -1.2325382030e+00 4.5399308861e-01
364906 6.1404304988e+01 -8.3036804468e+02 3.8897278906e+03 3.9826418689e+02 7.4674720304e+01 -2.9052995460e+02 2212 -1.3994298149e+00 5.9952333431e-01
365092 -6.8424038099e+01 -1.0364295724e+03 4.6586467977e+03 4.3954931149e+02 -7.7424325682e+01 -1.8916674208e+02 2212 -3.3233279940e+00 9.0650926398e-01
365342 1.6533387299e+02 -9.8121756949e+02 3.9441167187e+03 1.0187227285e+02 4.9994926025e+00 -4.4464025828e+02 2212 -4.8579396210e+00 1.6146973238e-02
365840 -2.2397046500e+02 -1.1848352053e+03 4.5994527380e+03 4.4188750866e+02 5.2921091316e+01 -3.3237787543e+02 2212 -2.1207148065e+00 2.3078648277e-02
365905 4.6780279149e+01 -1.2186074136e+03 4.8179194077e+03 4.2278586345e+02 -1.4257557753e+02 -2.5584441288e+02 2212 -1.3645356342e+00 6.7156958939e-02
366099 1.3676280280e+01 -1.0226610471e+03 4.1942506118e+03 9.9679942740e+01 6.7377858479e+00 -4.6766247747e+02 2212 -4.1262888287e+00 1.9003265539e-03
366933 2.1371529298e+02 -1.2062133365e+03 4.6486996312e+03 1.2382129156e+02 -3.5157192804e+01 -3.9366112450e+02 2212 -7.6142727467e-01 2.4108961068e-02
367225 -3.3163816845e+00 -9.4704348663e+02 4.0293909853e+03 4.5643854682e+02 -1.4984148697e+02 -2.7779525628e+02 2212 -1.3325285907e+00 1.3280177464e-01
367436 -1.0122141744e+02 -9.4955384304e+02 3.9321979614e+03 4.0433924721e+02 -1.2379998292e+02 -3.2944059521e+02 2212 -3.0355119642e+00 7.1509658512e-02
367877 -6.1804323968e+01 -8.6320822590e+02 3.9323801827e+03 4.0780853408e+02 1.0724037401e+02 -1.4544797300e+02 2212 -3.6045600178e+00 3.2463522613e+00
368100 -2.5058651401e+01 -1.0384825040e+03 4.3790502660e+03 1.4314841880e+02 -1.0318037956e+01 -3.1045715471e+02 2212 -2.6295233350e+00 1.0296444494e+00
368730 8.2161567377e+01 -1.1190916659e+03 4.5887986039e+03 1.2129322334e+02 2.9956574114e+01 -3.1830560533e+02 2212 -3.3125558549e+00 6.2292073667e-01
368986 1.5989045732e+02 -1.1670540193e+03 4.7224682913e+03 4.0843377407e+01 -1.1716805509e+01 -1.0698935780e+02 2212 -2.1347186838e+00 3.1442475241e+02
368990 1.0902655642e+02 -1.1746610562e+03 4.6331758255e+03 2.3895813254e+02 -1.5695508993e+01 -3.0760257468e+02 2212 -3.2914431563e+00 2.5014026376e-01
370675 1.2528672315e+02 -1.1570458066e+03 4.7872336785e+03 9.0510379652e+01 1.5709438363e+01 -4.2060989877e+02 2212 -2.4465944299e+00 2.6877068595e-02
370788 2.7850702922e+02 -1.0666107474e+03 4.5282435660e+03 4.4892083598e+02 -1.1732430469e+02 -2.3100451426e+02 2212 -4.8619522662e+00 1.7283895584e-01
371039 -1.3248520011e+02 -8.7228232550e+02 3.9954398199e+03 2.4780874533e+02 1.3949648813e+01 -2.7610419844e+02 2212 -6.7886048066e-01 2.2075699705e+00
371517 5.7761941630e+01 -9.2144620074e+02 3.9328022314e+03 4.7603251035e+02 1.5210391105e+02 -2.0324879531e+02 2212 -3.9753430553e+00 6.4205389706e-01
371630 1.5561898546e+02 -9.9950572236e+02 3.8941928043e+03 3.2968152687e+02 1.4388100808e+01 -3.7419676740e+02 2212 -4.7503863305e+00 4.6089418311e-02
371905 1.2238133033e+02 -9.9668733392e+02 4.5599888017e+03 2.0217313642e+02 -6.8078224908e+01 -3.5063443967e+02 2212 -5.0828839799e+00 3.4274440856e-01
372049 1.4946433412e+02 -1.0916164420e+03 4.6392747389e+03 4.3669308002e+02 3.2787386901e+01 -3.1181184489e+02 2212 -9.0355751407e-01 8.0498448492e-02
372146 -2.1751998568e+02 -1.0209463248e+03 4.1364297030e+03 4.8949482257e+02 8.3538460409e+01 -3.5899056606e+01 2212 -2.1556519270e+00 2.0544005131e+00
372293 7.0113654244e+01 -9.4619857764e+02 3.9835830370e+03 7.5097484227e+01 4.0664554773e+00 -4.2898145936e+02 2212 -3.6198839436e+00 6.7219868157e-02
372393 -2.4165026094e+02 -9.1978081764e+02 4.0797706090e+03 2.7034333884e+02 2.2137155850e+00 -3.9648769747e+02 2212 -4.2774864037e+00 7.9320877798e-02
372804 1.6156902690e+02 -9.7718246523e+02 4.3110893580e+03 4.5230263374e+02 -1.3324272975e+01 -1.2429799822e+02 2212 -4.7571637162e+00 1.8793829230e+00
372816 9.1030716188e+01 -8.3245794595e+02 3.8962861698e+03 1.9624983077e+02 -2.9553273111e+00 -1.2050434976e+02 2212 -1.2262693171e+00 5.5613764427e+01
373645 1.5245624399e+01 -1.0301339470e+03 4.5283446621e+03 1.9702881895e+02 -2.9016781203e+01 -3.6194909733e+02 2212 -1.8929491362e+00 2.5317777228e-01
373679 5.3088893493e+01 -1.0770460982e+03 4.5445971950e+03 2.8175404801e+02 -2.5557917403e+01 -3.5005223887e+02 2212 -2.2808837711e+00 1.4156485752e-01
374058 -2.0928451707e+02 -1.0488896895e+03 4.5470224176e+03 1.9273411273e+02 -4.0139370962e+01 -3.3201393771e+02 2212 -1.6524520512e+00 4.3564533342e-01
374084 9.7201842782e+01 -1.0958642847e+03 4.4834093920e+03 1.1821047243e+02 3.5123918586e+01 -4.4155086545e+02 2212 -3.3419207933e+00 1.3132220503e-02
374135 -1.5982961709e+02 -9.5499803168e+02 4.3001093652e+03 5.9626824019e+02 1.9880680783e+02 -9.8746637109e+01 2212 -1.3604231081e+00 6.4577994253e-01
374199 2.0886788601e+02 -1.0371221626e+03 4.4035696831e+03 4.9958438052e+01 3.2940971398e+00 -4.6629367388e+02 2212 -2.2644033604e+00 2.6718870986e-03
374740 5.0718728449e+01 -9.8314373879e+02 4.2547867215e+03 1.2840505733e+02 -1.9481616248e+01 -2.8969384335e+02 2212 -1.7268650136e+00 2.1537418647e+00
374852 3.1825509444e+02 -1.0329024804e+03 4.5706118887e+03 1.7516664894e+02 3.9767630009e+01 -3.4650544285e+02 2212 -3.6810648122e+00 3.0929437522e-01
374876 2.0166337441e+02 -1.0119903784e+03 4.1299172092e+03 1.0493726714e+02 3.2956492500e+01 -4.0907343953e+02 2212 -1.0253298546e+00 8.8575681697e-02
375398 7.5008392920e+01 -1.1405195956e+03 4.5463761139e+03 4.1392662107e+01 1.1847295986e+01 -4.7306807353e+02 2212 -9.8692852608e-01 4.8660981411e-04
375822 6.3845389964e+01 -9.1963846992e+02 4.0533433787e+03 2.3384591031e+02 -6.2612273456e+01 -3.9982470955e+02 2212 -2.6365542407e+00 7.6534051369e-02
376162 1.6352969460e+02 -1.0067238209e+03 4.2897846558e+03 4.1210254942e+02 -8.5883402454e+00 -8.0340039361e+01 2212 -1.4385595471e+00 3.3837383765e+00
376168 9.6469431110e+01 -1.0723221867e+03 4.2249777372e+03 1.6187426608e+02 -1.9089419461e+01 -3.6548813718e+02 2212 -1.1099863595e+00 1.6262856814e-01
376170 -5.8178611115e+00 -8.8359988347e+02 4.1814833745e+03 1.4337561914e+01 4.3989792349e+00 -4.5985082916e+02 2212 -1.5032089043e+00 3.0844301971e-02
376450 8.2245889741e+01 -1.0864386217e+03 4.7974948279e+03 2.4451303287e+02 4.6801725372e+01 -3.9812572909e+02 2212 -1.9088605775e+00 4.8745891112e-02
377033 2.7677500438e+02 -1.0393359934e+03 4.4898570845e+03 2.1875946200e+02 7.9047076400e+01 -4.1218955866e+02 2212 -3.2983460890e+00 2.9721555216e-02
377101 2.8730105563e+02 -1.1470798486e+03 4.5887532456e+03 3.5930796502e+02 -5.4569986991e+01 -2.8088233794e+02 2212 -2.1979616822e+00 1.5173395287e-01
377364 7.0066545254e+01 -1.0049074143e+03 4.6332191623e+03 4.1363318129e+02 1.4231020261e+02 -2.9271610681e+02 2212 -4.7297821946e+00 2.4610953081e-01
377386 5.6085182369e+01 -1.1329114032e+03 4.2926189055e+03 7.7346537587e+01 -8.9543375037e+00 -7.2201605729e+01 2212 -3.1053062547e+00 4.8549543594e+02
377668 -7.1080599835e+01 -1.0508373784e+03 4.4087032387e+03 5.8723695329e+01 -2.1576905905e+00 -2.7973338518e+02 2212 -5.1075768676e+00 2.7265003376e+00
378037 -2.8863090552e+02 -1.1894615008e+03 4.8128320575e+03 3.5041347005e+02 1.1909232505e+02 -3.8114995723e+02 2212 -5.0649284252e+00 1.2097725296e-02
378094 2.4624156000e+02 -9.4640446497e+02 4.1346197131e+03 4.0802831510e+02 1.0653317833e+02 -2.0763339358e+02 2212 -2.1636968881e+00 9.7826932960e-01
378184 2.5912652512e+02 -9.4886870748e+02 3.9520345367e+03 3.6293077310e+02 -5.1852926141e+01 -3.0525519064e+02 2212 -3.7869569038e+00 2.0503207317e-01
378351 3.2717999358e+02 -1.1238048975e+03 4.6576150252e+03 4.7212316445e+02 1.1343353830e+02 -2.6532764007e+02 2212 -4.1114034080e+00 8.7812655859e-02
379513 1.0058803509e+02 -1.1283459231e+03 4.3560982235e+03 4.4609618415e+02 3.8016632197e+01 -2.9309449225e+02 2212 -5.3364348244e+00 7.1335513023e-02
379731 2.4940494096e+02 -1.0078160292e+03 4.1547932450e+03 1.3222789228e+02 3.1219698903e+01 -4.0326086348e+02 2212 -1.5328674538e+00 9.1336282757e-02
380092 4.5455113173e+00 -9.4490228060e+02 4.2217571893e+03 4.9907470798e+02 5.6773843609e+01 -1.1694399052e+02 2212 -5.1495202917e+00 1.7095783490e+00
380701 -2.0743508631e+02 -1.1446134935e+03 4.6958625109e+03 3.1543546912e+02 -9.8073841314e+01 -3.8182350919e+02 2212 -6.7685999395e-01 1.2286578619e-02
382055 -1.4277262598e+02 -9.8469184728e+02 4.1015766332e+03 2.6819912173e+02 4.2262205454e+01 -3.2936301756e+02 2212 -2.2601549812e+00 3.9853241372e-01
382191 -8.3023259013e+01 -9.8918982565e+02 3.9475246682e+03 5.1933280335e+02 -1.4108682368e+02 -1.8056400880e+02 2212 -5.2520244319e+00 3.1982972551e-01
382519 2.2006151413e+02 -9.3387824857e+02 4.3474268054e+03 1.6190836178e+02 -1.6550762028e+01 -3.8906148419e+02 2212 -5.2195571091e+00 2.0127816087e-01
382792 1.5217534430e+02 -1.0652570331e+03 4.5886444111e+03 1.3292580571e+02 -3.7543076973e+01 -4.1775784355e+02 2212 -4.7134952883e+00 4.0882026719e-02
383152 2.7560666350e+02 -1.1607835862e+03 4.7650098166e+03 2.6062332376e+02 -1.2555290136e+01 -4.0926368755e+02 2212 -4.8772487133e+00 1.2363121462e-02
383628 7.4664483948e+01 -1.0951503424e+03 4.3619356933e+03 4.3143140691e+02 -1.0542799296e+02 -3.0192349016e+02 2212 -1.4642014513e+00 6.2941236520e-02
384687 -2.4934856230e+02 -9.3254452995e+02 4.3006392450e+03 4.9304139230e+02 1.0126519749e+02 -1.7080438950e+02 2212 -4.7102144996e+00 1.0164882694e+00
384807 -2.3139225941e+02 -1.0235807385e+03 4.2585475877e+03 2.0354797245e+02 -5.8276693646e+01 -1.3124673527e+02 2212 -1.4514869959e+00 1.6618276687e+01
384843 -2.8851489024e+02 -1.1607390203e+03 4.7710623732e+03 4.3878897342e+02 6.3071855568e+01 -2.4816744732e+02 2212 -1.6098052515e+00 1.8400955349e-01
385070 -2.0557219761e+02 -1.1385642948e+03 4.6983829512e+03 2.8612121515e+02 -1.0573442443e+01 -3.6977880492e+02 2212 -9.6857337817e-01 5.0585574033e-02
385818 2.4460859561e+02 -9.1915490130e+02 4.1859831656e+03 4.8506436816e+02 -1.6362422718e+02 -1.9395799324e+02 2212 -4.7245758662e+00 4.2892295908e-01
385847 8.9098284439e+01 -9.8609549732e+02 4.0086140774e+03 3.5416224779e+02 -1.1015388219e+01 -3.6227438226e+02 2212 -3.9737107798e+00 5.6834979287e-02
387046 5.1958221923e+00 -1.0235423677e+03 4.4660412934e+03 2.5896979412e+02 -2.6611276090e+01 -1.0923981315e+02 2212 -5.4790958781e+00 1.3821145638e+01
387176 2.5386380537e+02 -1.0055624441e+03 4.4631776503e+03 2.3192992307e+02 -7.1539445417e+01 -3.7626114260e+02 2212 -3.1588196575e+00 1.2488116446e-01
387434 1.6117607945e+02 -9.7925764237e+02 4.1511539409e+03 2.2360426808e+02 -5.7838782189e+01 -4.2583897176e+02 2212 -2.5748938655e+00 1.2793826094e-02
387602 -7.9782486288e+01 -1.1858383883e+03 4.7131968951e+03 3.5570493592e+02 -2.3622092218e+01 -2.0604000283e+02 2212 -5.0718160993e+00 6.7429881863e-01
387708 5.6484568473e+01 -1.0516104623e+03 4.4586549347e+03 2.2718491114e+02 -2.9896252427e+01 -3.3723412626e+02 2212 -1.4603609506e+00 3.1202701298e-01
388060 4.8062084290e+01 -1.0244720202e+03 4.6346931243e+03 4.4130004741e+02 7.1820894349e+01 -2.5384641504e+02 2212 -9.6793657704e-01 3.9188091895e-01
388069 1.5115852885e+02 -9.7028383751e+02 4.1902340874e+03 2.3780800137e+02 -6.2899757245e+01 -4.0846075357e+02 2212 -1.5514972894e+00 3.6526053898e-02
388572 -2.6245504542e+02 -9.5084674710e+02 4.2772440065e+03 1.2616600824e+02 3.2755345104e+01 -3.1014386807e+02 2212 -3.6296897563e+00 1.5502036103e+00
389375 8.4181841899e+00 -1.1037512227e+03 4.3027031481e+03 4.3977804509e+02 -9.1702490626e+01 -3.3438221607e+01 2212 -3.8970388549e+00 2.1974167034e+00
389388 4.4284392209e+01 -1.1007415775e+03 4.4369858712e+03 3.2214717710e+02 1.9254931400e+01 -3.9568114627e+02 2212 -5.3019115697e+00 1.6299262972e-02
389405 9.4680084298e+00 -1.0704798206e+03 4.6868315698e+03 3.7234571560e+02 -1.0829183288e+02 -1.9812318388e+02 2212 -5.1338474867e+00 1.0690731246e+00
390333 1.7585572840e+02 -9.7035112532e+02 4.4971970960e+03 1.3319478769e+02 -3.0606948329e+00 -4.4563623084e+02 2212 -3.0513759220e+00 1.9446276112e-02
390565 2.6312024155e+02 -1.0241539962e+03 4.3641674974e+03 1.5268730822e+02 -1.0416975303e+01 -1.7369772511e+02 2212 -2.2554489395e+00 1.6841511844e+01
390566 2.2907853718e+02 -1.1190187520e+03 4.6838653900e+03 3.1074757100e+02 1.3188693401e+00 -3.4646539241e+02 2212 -1.1564034056e+00 7.0336980019e-02
390930 -6.5382425772e+01 -1.0335771511e+03 3.9940493358e+03 4.4714781029e+02 -1.1956975516e+02 -2.4145812401e+02 2212 -3.6929842965e+00 2.1300035955e-01
392006 1.1394658815e+02 -1.0872774848e+03 4.5388691337e+03 3.2882972212e+02 5.6972775373e+01 -2.8050997837e+02 2212 -2.7668244282e+00 4.1480385603e-01
392091 -2.2281310665e+02 -9.7706240914e+02 4.1128370010e+03 4.3465241996e+02 5.7173029338e+01 -1.4294967700e+02 2212 -3.4256570258e+00 1.6934353396e+00
392179 -1.6662435366e+02 -8.3396910573e+02 3.7835440808e+03 4.3190762556e+02 5.1485298766e+01 -3.0689647412e+02 2212 -1.2431193721e+00 2.8518354865e-01
392336 4.4544186636e+01 -1.0745020407e+03 4.5413427192e+03 5.4002745708e+02 9.6023053154e+01 -2.2182280253e+02 2212 -4.2127850496e+00 1.4640114455e-01
392361 -1.4842441396e+02 -1.0303510874e+03 4.1737043859e+03 1.8061694187e+02 1.1431570008e+01 -7.2549676737e+01 2212 -3.0501551398e+00 7.3242655989e+01
393146 1.6249744169e+02 -1.1106661482e+03 4.3570033830e+03 2.5253355571e+01 8.0937830509e+00 -4.0912036540e+02 2212 -2.3790880253e+00 5.3718803463e-02
393378 1.8456005604e+02 -1.0472901472e+03 4.7959205722e+03 3.1581098698e+02 5.5443928516e+01 -3.1865282033e+02 2212 -5.1613292466e+00 2.8536774397e-01
395165 -1.2919733832e+02 -1.1149536135e+03 4.6758945678e+03 5.9563548653e+02 6.2669003856e+00 -2.1856296061e+00 2212 -5.1623597934e+00 9.9902262409e-01
395263 -1.9541412160e+02 -1.0906000418e+03 4.6288420933e+03 4.2319012883e+02 1.2432884192e+02 -1.8887143797e+02 2212 -1.8880645297e+00 7.9709152235e-01
395841 -1.5301607269e+02 -8.5166106474e+02 3.9969906525e+03 1.8165302315e+02 2.5009957014e+01 -4.3630208609e+02 2212 -4.0666738846e+00 5.2511057480e-02
396189 1.5752075120e+02 -1.1058901771e+03 4.5221962457e+03 2.3847988450e+02 -8.2641333804e+00 -4.1451159322e+02 2212 -2.7319468553e+00 1.1862037033e-02
396753 -2.0309976523e+02 -1.1880208088e+03 4.6731094824e+03 2.6506834168e+02 -5.8128391782e+01 -3.9305344273e+02 2212 -2.5860315976e+00 1.1717276487e-02
396957 1.2163318018e+02 -9.7732897574e+02 4.1437247124e+03 3.1233100263e+02 6.8678352217e+01 -3.9838304202e+02 2212 -3.4633215198e+00 4.2737243909e-02
398174 -2.9210997888e+01 -1.1600583775e+03 4.7929350021e+03 1.4640266370e+02 4.0688283886e+01 -1.0302327542e+02 2212 -4.0953463765e+00 6.3546690726e+01
398195 2.3720704084e+02 -1.0717774366e+03 4.2399782863e+03 5.3537855019e+02 -2.1429167630e+01 -2.0067960701e+02 2212 -2.3406435556e+00 1.2712221792e-01
398959 -1.7995613849e+02 -9.0624076696e+02 4.3064583794e+03 4.0616304894e+02 5.9429608666e+01 -2.4715267390e+02 2212 -4.4788178133e+00 1.0210700498e+00
399026 1.5886668392e+02 -1.0345350028e+03 4.2205009861e+03 2.8932141039e+02 3.4268553992e+01 -3.9310067925e+02 2212 -4.1140962166e+00 3.2821549666e-02
399062 9.5361449209e+01 -1.0890917224e+03 4.3286295408e+03 2.1343462477e+02 7.0918542424e+01 -3.8546536209e+02 2212 -2.5794722019e+00 9.8508557366e-02
399195 5.4953862266e+01 -8.8987396624e+02 3.8399969722e+03 3.6633638028e+02 -4.5335575487e+01 -2.9864343320e+02 2212 -5.4362767329e-01 4.4947681351e-01
399350 5.9084039469e+01 -1.0344054216e+03 4.4919062204e+03 2.8525802230e+02 -8.4424244256e+01 -3.9849318983e+02 2212 -4.9450939761e+00 2.3261369039e-02
400001 -1.0880494707e+02 -1.0753175303e+03 4.7549553550e+03 4.0819994833e+02 -8.3322328684e+01 -3.1456909905e+02 2212 -4.5478766081e+00 1.2539850018e-01
