# EvtID pe_px[MeV/c] pe_py[MeV/c] pe_pz[MeV/c] prec_px[MeV/c] prec_py[MeV/c] prec_pz[MeV/c] pidrec zvtx[cm] weight
138759 3.9186007473e+01 1.3176438788e+03 4.1744898835e+03 1.0362133412e+02 -3.1927281011e+01 -3.5066226334e+02 2212 -4.1807235656e+00 4.1447203424e-02
138909 1.5334451542e+02 1.4867136604e+03 4.7249010345e+03 1.3940266201e+02 5.0008400131e+01 -2.6536594955e+01 2212 -3.7891439553e+00 3.0055724654e+01
139292 1.3614693765e+02 1.3101221531e+03 4.0456713702e+03 4.0593702757e+02 5.4163586616e+01 -1.6273408535e+02 2212 -4.0976972012e+00 1.6368705583e-01
140343 -1.6070168294e+02 1.5547974778e+03 5.1021625052e+03 2.0772028651e+02 -9.8242964898e+00 -2.7384087684e+02 2212 -8.1696273247e-01 2.8439910907e-02
141436 -1.3870333371e+02 1.3202036152e+03 4.2002478064e+03 4.8628947506e+02 1.5022542662e+02 -2.4053189492e+02 2212 -8.8271450903e-01 8.9491586641e-03
141746 4.9436811554e+01 1.2483345228e+03 4.0265968068e+03 2.1902938471e+02 -7.2067131027e+01 -2.5469816661e+02 2212 -1.5526930238e+00 3.6952470847e-01
142709 -9.2033385055e+01 1.8289975492e+03 5.5471170002e+03 3.7363652558e+02 -6.6027735396e+01 -1.1535246345e+02 2212 -5.1050240134e+00 3.7930371807e-03
142742 1.1690898340e+01 1.6159215783e+03 4.9308758666e+03 5.9847793230e+02 1.0048734979e+02 -7.5720695951e+01 2212 -5.1277716418e+00 6.6884146730e-03
143994 4.8312993215e+01 1.1630180727e+03 3.6105326684e+03 1.1389787865e+02 4.0984152700e+01 -4.4246512968e+02 2212 -2.1157473484e+00 3.0708065073e-03
144585 7.0258491432e+01 1.4563531536e+03 5.0614351569e+03 4.9201182047e+02 3.8059600620e+01 -1.2937104670e+02 2212 -3.2937140467e+00 7.7410906623e-02
145396 9.3564703978e+01 1.3307271960e+03 4.0717808527e+03 2.5701229095e+02 -6.1218295530e+01 -3.7658195925e+02 2212 -3.7553626143e+00 9.0001268532e-03
145936 -1.6028117083e+02 1.5191546841e+03 5.2846458831e+03 3.4243940870e+02 8.7415728029e+01 -1.8755255192e+02 2212 -2.0557244723e+00 7.9528018964e-02
146161 3.5183991295e+01 1.1622781472e+03 3.9480665131e+03 1.1928985792e+02 -2.4366152881e+01 -4.5809462101e+02 2212 -7.7362399735e-01 1.5689316594e-03
146406 -7.8041392477e+01 1.2961939810e+03 3.9629573978e+03 2.5256738489e+02 4.8768158497e+01 -2.0441986046e+02 2212 -2.8844690609e+00 3.7866561304e-01
147331 -3.3889538610e+01 1.2901610791e+03 4.4216461195e+03 2.3871145873e+02 5.7176471970e+01 -5.2423097080e+01 2212 -3.5817417277e+00 7.8513608490e+00
147677 -1.1339909823e+02 1.6958753553e+03 5.6067524418e+03 4.2160727262e+02 -8.7901695548e+01 -5.6033605511e+00 2212 -3.4793718888e+00 1.3086845407e-01
148466 -1.2070101984e+02 1.4184020572e+03 4.3203081649e+03 1.3583799576e+02 2.8356347485e+01 -2.7458746580e+02 2212 -9.9164844793e-01 1.4630912187e-01
148843 -5.1214007094e+01 1.2765188759e+03 4.0877665382e+03 1.6133580914e+02 4.0169022342e+01 -3.9436167564e+02 2212 -2.8740146600e+00 8.6155122520e-03
150540 -2.0950835700e+02 1.4303871327e+03 4.6919200061e+03 3.8077174715e+02 3.8961156348e+01 -2.4051637321e+01 2212 -4.0494579223e+00 7.4263804676e-01
151336 4.5292631095e+01 1.0444904886e+03 3.6354982459e+03 4.3648878506e+02 5.3588619194e+01 -2.1465457682e+01 2212 -3.6268967304e+00 2.2560973833e+00
151742 -8.5810844506e+01 1.2507279474e+03 3.9666771063e+03 5.9849443534e+02 -1.7457207952e+02 -1.5559710558e+02 2212 -3.8076584607e+00 3.8231797576e-02
152163 1.3866847456e+01 1.3907760892e+03 4.9125104900e+03 5.2554980570e+02 -4.8520587543e+01 -1.4524152422e+02 2212 -7.9908452649e-01 9.8928523671e-02
152574 1.8337933046e+01 1.5328359958e+03 5.2678096525e+03 5.7642536300e+02 -1.9740488090e+02 -4.6455107209e+01 2212 -2.5218804432e+00 8.0874203023e-02
152596 3.4819370606e+00 1.0258138966e+03 3.4836047959e+03 4.6297336671e+02 -3.5464080821e+01 -2.4208550885e+02 2212 -1.8984565751e+00 1.7766473903e-01
153064 -8.9644436435e+00 1.0825993693e+03 3.7710538189e+03 6.8785542066e+01 -1.7292353554e+00 -4.7075607523e+02 2212 -4.0576949129e+00 5.8512838287e-04
153244 1.0086989362e+02 1.7098114787e+03 5.1783406766e+03 2.2962434377e+02 -5.6388107032e+01 -1.7269525533e+02 2212 -1.6017769785e+00 4.1759538789e-02
153443 9.4968320430e+01 1.2607441276e+03 4.3277114794e+03 9.1157454031e+01 1.2341518497e+01 -2.9902849901e+02 2212 -5.3768894491e+00 2.8997149545e-01
153484 1.2971452243e+02 1.4186333943e+03 4.4492892992e+03 5.3715297211e+02 -5.4015317410e+01 -1.9161599590e+02 2212 -5.4844587385e+00 1.3734809353e-02
153707 -9.3403094870e+01 1.4963758968e+03 4.9346654965e+03 5.8048825163e+02 -1.5824173158e+02 -1.5608128729e+02 2212 -1.5476273543e+00 1.3279718816e-02
153773 3.0185490926e+01 1.2410750069e+03 3.9461828453e+03 4.0168581941e+02 -8.7670903566e+01 -2.8253314215e+02 2212 -4.1040585104e+00 4.7824588272e-02
154488 -6.8607190900e+01 1.2271703886e+03 4.1053471335e+03 2.6479643226e+02 3.7825983051e+01 -1.3052502145e+02 2212 -3.2847367071e+00 2.4973890286e+00
154773 -1.4745259219e+01 1.1058319003e+03 3.5806535430e+03 4.8109195570e+02 -5.8994753564e+01 -1.1687775586e+02 2212 -1.9055517293e+00 5.4939577175e-01
154920 1.6698970663e+02 1.3063117920e+03 4.1662614423e+03 5.4397835323e+02 1.0503530946e+02 -1.6941655686e+02 2212 -4.8927993206e+00 2.5386690476e-02
155222 5.3925926950e+00 1.2746686549e+03 4.3660081847e+03 5.7609805164e+02 -3.2031706935e+01 -1.7275736776e+02 2212 -5.0270753081e+00 4.8287194393e-02
155237 6.1045803094e+01 1.0640039621e+03 3.5905228956e+03 2.1870636713e+02 1.8515329702e+01 -2.2187012162e+02 2212 -4.1560362484e+00 1.7229492866e+00
155452 1.8261612337e+01 1.1686535944e+03 4.0418954980e+03 4.7150924666e+02 -1.3092143840e+02 -1.5687094245e+01 2212 -1.6709353444e+00 1.1866198293e+00
155550 -1.0905878872e+02 1.4533899655e+03 5.0873919138e+03 1.7931220679e+02 5.0582075552e+01 -1.4789434019e+02 2212 -4.4417109161e+00 2.1184016199e+00
157095 -6.1349199365e+01 1.5794565816e+03 5.3443020734e+03 4.1849872387e+02 5.8293371456e+01 -1.9992385218e+02 2212 -4.9125156407e+00 2.0690677143e-02
157238 -1.5487035840e+02 1.6857007255e+03 5.2408912321e+03 1.6536028673e+02 -3.5981012288e+01 -1.5747913446e+02 2212 -4.2337928184e+00 3.1935963957e-01
157441 -4.5840689188e+01 1.4206166928e+03 5.0202220027e+03 3.9143722558e+02 7.5863857040e+01 -4.7254635663e+01 2212 -4.8474725646e+00 6.7540437920e-01
158596 -1.5930972370e+02 1.2280637590e+03 4.2400085533e+03 2.4836088932e+02 4.4352634663e+01 -2.1115421571e+02 2212 -2.6307209542e+00 8.1377005992e-01
159039 -4.1314346977e+00 1.1367458994e+03 3.9220617259e+03 3.0519429733e+02 -1.2869898854e+01 -3.9539915048e+02 2212 -5.4488417315e+00 9.1958640554e-03
160425 2.0524055787e+01 1.2791384557e+03 4.3304117066e+03 1.5728056201e+02 3.5866474941e+01 -6.3261778947e+01 2212 -3.9495745867e+00 4.0090309199e+01
160639 -6.6871966211e+01 1.4148089599e+03 5.0099984235e+03 3.2172756310e+02 -1.5128431280e+01 -4.4272275704e+01 2212 -2.7375891788e+00 1.8057753629e+00
160912 3.5650729837e+01 1.2050640310e+03 3.8205000326e+03 1.4244343257e+02 3.2652669208e+01 -4.0268527752e+02 2212 -1.3594697108e+00 8.5120406381e-03
161992 -1.5107837416e+02 9.5267207683e+02 3.4504920688e+03 6.6772352131e+02 4.7815714876e+01 -3.9071652352e+00 2212 -4.8340631423e+00 4.8966838000e-01
162891 -2.9639941149e+01 1.1457094636e+03 4.1390136979e+03 5.8046794161e+02 -8.1758681418e+01 -5.6479700690e+01 2212 -3.8360201109e+00 4.5788935348e-01
163561 7.3528929854e+01 1.4150050019e+03 4.6175789997e+03 6.3548467698e+02 3.1693569845e+01 -8.4483763188e+01 2212 -3.3669118730e+00 2.5433153445e-02
164165 1.5956232133e+02 1.0807588440e+03 3.7224128532e+03 2.4186186966e+02 -4.7718399193e+01 -3.3036092577e+02 2212 -3.6232823466e+00 1.5301112720e-01
164217 -1.4554170806e+02 1.2057481305e+03 3.8592488094e+03 2.1843568467e+02 4.0834608155e+01 -4.2352552238e+02 2212 -2.0749719564e+00 1.8978932600e-03
164779 5.7625061656e+01 1.2534524953e+03 4.2495923008e+03 4.2286697374e+02 -9.4943099659e+01 -3.2139892694e+02 2212 -4.4447553037e+00 1.2227240256e-02
164827 -3.6509334800e+01 1.4897848949e+03 4.7894069177e+03 2.0163026877e+02 4.6567315390e+01 -2.1732738169e+02 2212 -3.2701406449e+00 2.7910526691e-01
165056 -1.7856525070e+01 1.1720739266e+03 4.1833257040e+03 2.0868060008e+02 6.2391642520e+01 -2.6468100052e+02 2212 -2.4326309313e+00 5.6015600460e-01
165181 1.5366453779e+02 1.1818404911e+03 3.8006473197e+03 4.6014617594e+02 -5.6277204375e+01 -2.8995602147e+02 2212 -5.2374278819e+00 2.1354360815e-02
165391 -1.7453703766e+02 1.4497344626e+03 4.5999737017e+03 3.0663173641e+02 -1.0319209501e+02 -6.9188218758e+01 2212 -3.9402991191e+00 9.5958916757e-01
165880 -1.5960389727e+02 1.7749140524e+03 5.5693099326e+03 4.4768409139e+02 1.2106500870e+02 -5.0526433578e+01 2212 -3.2717198385e+00 2.1450455793e-03
165902 5.4120913456e+01 1.4649416836e+03 5.0093799237e+03 4.6455574842e+02 1.3081895916e+01 -2.6370049676e+02 2212 -8.2914346200e-01 1.8896490247e-05
166056 -5.8322059883e+01 1.1579685350e+03 3.8857069095e+03 4.7318865685e+02 -1.3662739446e+02 -2.9456685726e+02 2212 -1.1646816572e+00 2.9378010502e-02
166681 -9.8147408697e+01 1.5495351401e+03 5.3606942166e+03 1.4596748534e+02 -4.5935008520e+01 -6.5565012514e+01 2212 -2.0152959456e+00 1.6010049083e+01
166849 -1.2879431894e+02 1.1203867093e+03 3.9597018977e+03 3.1299723098e+02 8.1570388853e+01 -3.6523379492e+02 2212 -1.0327884736e+00 2.1232910360e-02
167288 -2.3444673498e+01 1.3035585377e+03 4.5269314776e+03 2.3277331266e+02 -3.9085240216e+01 -3.5905689538e+02 2212 -1.5363697482e+00 2.4077109869e-02
167635 -2.9864690990e+01 9.9998037687e+02 3.6577597582e+03 2.5978419326e+02 -3.7504396892e+01 -2.8568428355e+02 2212 -4.8111791869e+00 6.9084281970e-01
168047 2.0257009090e+02 1.3092997365e+03 4.1325138844e+03 4.9017779686e+02 1.1033821113e+02 -2.0900812467e+02 2212 -2.5469489135e+00 2.0534125571e-02
169100 -1.7038725726e+02 1.2236821511e+03 4.1944241121e+03 4.5576952582e+02 -2.0733223143e+01 -2.2791633634e+02 2212 -4.9630281103e+00 9.8130315346e-02
169359 7.9737503529e+01 1.3139922643e+03 4.3102785274e+03 3.7029033755e+02 8.6166821240e+01 -1.7277741499e+02 2212 -2.2183600774e+00 2.2389801218e-01
170013 -1.1784827471e+02 1.1933110689e+03 3.9609934519e+03 2.6144771092e+02 -7.8144311156e+01 -3.3527819337e+02 2212 -3.2023440413e+00 6.9812869369e-02
171062 -3.8079676798e+01 1.3090580401e+03 4.4481819168e+03 4.3037147918e+02 -1.1656293501e+02 -1.3653430616e+02 2212 -2.2586867732e+00 3.4195593254e-01
172110 -1.4873558831e+02 1.0533958574e+03 3.7394793890e+03 3.5484707853e+02 -1.2187258343e+02 -3.0367050384e+02 2212 -2.1213781748e+00 1.5069423589e-01
172561 3.6721485396e+01 1.3594314617e+03 4.6008005710e+03 2.3613217655e+02 8.2211438404e+01 -6.5026174578e+01 2212 -3.6726643082e+00 4.5138328653e+00
172768 -8.7621449828e+00 1.3886062855e+03 4.6884073516e+03 4.0231030405e+02 2.8531497339e+01 -3.1884637978e+01 2212 -1.0594009091e+00 8.1390145207e-01
173265 1.4450234536e+02 1.1704906814e+03 4.0400652733e+03 1.0048010236e+02 -3.2228931540e+01 -1.7494232663e+02 2212 -4.1060817307e+00 1.3477649801e+01
173525 -2.6788974045e+01 1.6144264153e+03 5.0322369052e+03 2.8887310884e+02 -1.0164172943e+01 -1.8603506152e+02 2212 -2.3114015856e+00 6.8522465113e-02
173949 -1.7019710504e+02 1.1390692636e+03 3.7652728398e+03 4.1022312882e+02 1.2700105950e+02 -2.6762695944e+02 2212 -4.1682248290e+00 6.1529693811e-02
174101 -9.5564380030e+01 1.1899917292e+03 4.0812071024e+03 1.2285459670e+02 4.4333397070e+01 -2.8741046683e+02 2212 -4.9920783839e+00 4.8131690992e-01
174313 -6.8277306849e+01 1.1117465725e+03 3.6163491300e+03 1.9714943654e+02 -4.5126874689e+01 -4.1450711342e+02 2212 -9.7440726892e-01 1.2406205759e-02
174430 -1.0969659229e+02 1.0626585925e+03 3.8088004291e+03 2.6417655953e+02 2.9079509050e+01 -4.2227286426e+02 2212 -1.5404867888e+00 6.1223399559e-03
175226 -7.1767754430e+01 1.6038063553e+03 5.0176661693e+03 2.9347058577e+02 -8.2292509889e+01 -2.4380261522e+02 2212 -3.8039998263e+00 1.6487372194e-02
175832 -7.3873506000e+01 1.4216232504e+03 4.7168606040e+03 3.5998733074e+02 4.6801740986e+01 -3.0281536410e+02 2212 -1.0692623439e+00 1.9884816719e-02
176156 -7.6137328520e+01 1.6574063959e+03 4.9385299671e+03 2.3064699445e+02 5.6170820002e+01 -5.6638301732e+01 2212 -5.6464519072e-01 6.9155070533e-01
176779 -1.2455005527e+01 1.2603614184e+03 4.4008056668e+03 2.7519765855e+02 4.9574315692e+01 -3.3826644020e+02 2212 -5.3841350770e+00 3.9956718124e-02
177323 8.6310045749e+01 1.2904708659e+03 4.5798307878e+03 1.0444159091e+02 -1.1539839770e+01 -1.2039233563e+02 2212 -3.5615696963e+00 4.3725695567e+01
177538 -9.5960657387e+01 1.1025164592e+03 3.8760419121e+03 1.4152206636e+02 -5.0019698394e+01 -2.2385660583e+02 2212 -5.8363761241e-01 3.3120562102e+00
178002 -1.2316692012e+02 9.4175699760e+02 3.3817926266e+03 2.7509836840e+02 -7.2018813578e+01 -4.1925396333e+02 2212 -3.0474833371e+00 1.7968132198e-02
178526 2.9635423335e+01 1.4706314056e+03 4.8730526792e+03 1.9810934446e+02 -3.7825959197e+01 -2.2355603687e+02 2212 -1.7932177656e+00 2.9691397510e-01
179468 -8.4519884528e+01 1.4131748898e+03 4.8256792983e+03 1.2941106628e+02 -4.3994850684e+01 -1.4745863523e+02 2212 -4.2391899922e+00 7.0186593181e+00
180261 7.2354644760e+00 1.3922374190e+03 4.9793228802e+03 2.5362521002e+02 -8.6318120795e+00 -2.8130079489e+02 2212 -2.8075138242e+00 9.2665508143e-02
180374 -1.7164038485e+02 1.4273813851e+03 4.5844773248e+03 4.6765680144e+02 -1.0077574731e+02 -2.1423881497e+02 2212 -2.0818943316e+00 2.8950112740e-02
180806 -7.3639308506e+01 1.0816545020e+03 3.4264549105e+03 3.9007999391e+02 -6.5903070108e+01 -2.7788345421e+02 2212 -2.4120550447e+00 1.2329607854e-01
181073 -1.0345740442e+02 1.2742665257e+03 4.2022709035e+03 3.2738099436e+02 1.0609993468e+02 -1.9841943050e+02 2212 -5.3623113036e-01 2.7873638860e-01
181494 5.8879057466e+01 1.1777477790e+03 3.7078759805e+03 3.0198949541e+02 -7.6285832485e+01 -3.5142208097e+02 2212 -3.3006805712e+00 3.0370299743e-02
182001 1.9137299731e+02 1.2045683229e+03 4.1448857406e+03 3.5899691298e+02 -1.4545076950e+01 -3.1851978853e+02 2212 -2.5424994186e+00 3.4646955324e-02
182313 2.6977931795e+01 1.3013814874e+03 4.1241839430e+03 2.3460956908e+02 4.0530329037e+01 -1.6909712272e+02 2212 -3.3461712366e+00 1.1656580437e+00
182449 -1.4714281794e+02 1.2337075336e+03 4.0460860283e+03 2.7455994315e+02 -5.0414849992e+00 -3.8042014969e+02 2212 -3.0144079374e+00 7.8468490570e-03
182687 -1.5629526273e+02 9.9628185800e+02 3.2711148382e+03 3.0076468529e+01 -7.3686256131e+00 -4.6100465048e+02 2212 -3.8991524728e+00 3.5953943103e-03
182693 -1.4132736025e+02 1.3566602039e+03 4.3266654940e+03 4.3877569685e+02 8.2999396194e+01 -2.2899783753e+02 2212 -5.2747798916e+00 3.0294477495e-02
182867 5.9172540878e+01 1.3837437064e+03 4.1676031048e+03 1.8065658811e+02 -7.6931201508e+00 -3.2024023778e+02 2212 -2.0443372854e+00 3.6390925777e-02
183277 -1.0256271432e+02 1.4751127699e+03 4.6721835067e+03 3.7072668146e+02 1.2858222880e+02 -3.0573616004e+01 2212 -3.0524731423e+00 4.3267992948e-01
183329 -1.1855576091e+02 1.7632372082e+03 5.3070805417e+03 1.9012395166e+02 6.0218797001e+01 -6.1299260670e+01 2212 -2.6923242754e+00 5.6721778229e-01
184118 -5.6911975893e+01 1.2982131386e+03 4.3108157708e+03 5.5491906616e+02 -1.0016755221e+02 -1.1693106029e+02 2212 -1.0459932401e+00 1.2412444080e-01
184415 8.7820947698e+01 1.2071798133e+03 4.1709895213e+03 2.2748678297e+02 -6.9418030444e+01 -9.0179029879e+01 2212 -1.8914908271e+00 8.5486636778e+00
184956 -1.3208546590e+02 1.0634656943e+03 3.4386144624e+03 2.4337715445e+02 -8.6047838147e+00 -3.8114923062e+02 2212 -3.0954810542e+00 3.8449970883e-02
185706 -1.9022876934e+02 1.2341847992e+03 4.1985707658e+03 2.6428212668e+02 8.7193254042e+01 -3.5350340558e+01 2212 -4.8379015825e+00 5.8272625385e+00
185788 -1.4620020979e+02 1.0827278607e+03 3.8541262037e+03 4.1398573156e+02 -2.6807234857e+01 -8.7161606260e+01 2212 -3.0148581166e+00 1.7098656589e+00
186512 -1.3442543756e+02 1.3686587025e+03 4.4713292449e+03 4.6292905756e+02 1.8644466539e+01 -1.7916123165e+02 2212 -2.1843762551e+00 7.8893818531e-02
186535 6.2283593134e+01 1.5720423988e+03 5.1548492226e+03 6.0962028824e+02 -3.5437831636e+01 -7.4803686648e+01 2212 -5.2311561159e+00 1.2344526546e-02
187362 5.3887215716e+01 1.5745876719e+03 4.8520332704e+03 2.3747381947e+02 7.1157693935e+01 -3.7576094081e+00 2212 -2.9105360976e+00 2.3174071869e+00
187498 -1.5557487261e+02 1.3834351813e+03 4.5483506477e+03 1.4334861439e+02 1.8752884823e+01 -3.7753006170e+02 2212 -3.7019746082e+00 6.6162786562e-03
187572 -1.4557518676e+02 1.1160340732e+03 3.5426984950e+03 2.3561216726e+02 -8.0845197451e+01 -2.3152369796e+02 2212 -4.2410680007e+00 8.4031161197e-01
188017 -1.4687062766e+02 1.6083531920e+03 5.3539633451e+03 4.1198867576e+02 -9.7891307968e+01 -1.0415025960e+02 2212 -4.0893982183e+00 1.4063778518e-01
188153 -6.5337480459e+01 1.3004645088e+03 4.4407356603e+03 1.2450853593e+02 2.0271059778e+01 -4.1736727744e+02 2212 -1.1336755492e+00 6.4744644505e-04
188313 1.5828341043e+02 1.2527940642e+03 3.8882531618e+03 3.6878220595e+02 3.1484331199e+01 -3.4011558727e+02 2212 -1.7278932787e+00 4.7797980006e-03
188426 -1.0474747471e+01 1.4241340141e+03 4.4189074491e+03 5.5132803000e+02 1.0109673152e+02 -1.9545425010e+02 2212 -3.8862928441e+00 6.6026190229e-03
188696 -1.6974666926e+00 1.2692700436e+03 4.1051353147e+03 3.5619611620e+02 8.8158956744e+01 -2.5194321980e+01 2212 -4.8598605669e+00 1.6562413534e+00
189175 -1.8766976934e+02 1.5502240761e+03 5.2727727695e+03 4.3306884418e+02 -5.8221063035e+01 -1.4132883092e+02 2212 -1.0464029813e+00 7.8827215907e-02
189298 -1.2663375650e+02 1.6320113790e+03 5.3721095143e+03 2.6055577594e+02 -3.1221018748e+01 -1.5928585160e+02 2212 -9.2802031501e-01 1.4961607927e-01
189517 8.2878121427e+01 1.3044652451e+03 4.1114520750e+03 3.9879267280e+02 7.8830622565e+01 -2.3433337479e+02 2212 -5.3188760772e+00 7.7169024985e-02
189951 1.2231023124e+02 1.2742394428e+03 4.3391340467e+03 2.9892516332e+02 4.1748868717e+01 -3.8841069121e+02 2212 -1.1724124367e+00 8.2231124093e-05
190257 6.3437278127e+01 1.1283912137e+03 4.0506155710e+03 2.0518074986e+02 9.3956000463e+00 -4.1466276986e+02 2212 -1.1728887558e+00 1.2077131419e-02
190322 3.3904219440e+01 1.2440671683e+03 4.4939337898e+03 4.6478378702e+02 -1.3201982877e+02 -3.0107063333e+02 2212 -4.0740921902e+00 1.9960595493e-02
190451 1.7336754696e+02 1.1570967563e+03 3.7722647718e+03 2.6284218688e+02 4.4318703682e+01 -4.1654521030e+02 2212 -2.6220988466e+00 2.9372761006e-03
190611 2.3541254439e+01 1.3707431144e+03 4.8485837313e+03 4.0530870118e+02 -1.0530234105e+02 -3.4550975579e+01 2212 -5.3515508708e+00 9.3887848244e-01
190806 -6.7668639058e+01 1.0498498318e+03 3.3900883939e+03 1.7372854004e+02 -4.9582970382e+01 -4.5100585671e+02 2212 -3.0685350352e+00 2.3917277243e-03
191507 -2.0734215490e+02 1.2384578020e+03 4.2473102744e+03 1.3204680016e+02 -2.0674030448e+01 -4.4236951008e+02 2212 -7.0447210525e-01 5.7159633659e-05
191632 -2.2099323220e+02 1.6739043975e+03 5.1771571160e+03 5.3651335398e+02 -1.7131220060e+02 -9.8846775061e+01 2212 -4.7780472583e+00 9.4584224724e-03
191805 -1.1455746476e+02 1.4009689108e+03 4.5596109415e+03 4.4318434261e+02 -3.2195454687e+01 -1.7635597570e+02 2212 -2.8696551600e+00 8.8982400539e-02
192096 1.0088652145e+02 1.1454046320e+03 4.0088573588e+03 2.1586434491e+02 5.6997578175e+01 -1.4801740595e+02 2212 -1.2234063058e+00 4.9183566973e+00
192527 1.3570825149e+02 1.3431140569e+03 4.6473014680e+03 5.1091648064e+02 5.6493818707e+01 -1.1745045480e+02 2212 -2.2790282809e+00 1.1898328053e-01
194506 6.3931276630e+01 1.1513351345e+03 3.9914782384e+03 8.9487819558e+01 -2.7685416846e+01 -1.6363590262e+02 2212 -3.4287216463e+00 2.4146152478e+01
195239 -1.9087827766e+02 1.4084938804e+03 4.5908466946e+03 3.3797258862e+02 5.5015343944e-01 -1.7172541579e+02 2212 -3.4843046051e+00 2.2611237143e-01
195244 -1.4813818493e+02 1.0978195659e+03 3.4854231940e+03 1.1663899865e+02 -1.3215695717e+01 -4.6059425938e+02 2212 -1.9501842728e+00 1.3217344335e-03
195875 -6.8829692441e+01 1.1677041372e+03 3.8323906345e+03 6.5134642612e+02 -2.0569850526e+02 -5.4743573446e+01 2212 -5.2268767282e+00 1.2698501048e-01
196112 -7.7910715367e+01 1.0466764187e+03 3.5145165268e+03 4.5600858265e+02 -1.8854106506e+01 -2.9536977356e+02 2212 -3.9008945641e+00 5.1408677463e-02
196904 3.9509571978e+01 1.7051533962e+03 5.1176334628e+03 3.6093510188e+02 1.0594469283e+02 -1.1338449701e+02 2212 -3.3221374901e+00 1.9816477883e-02
197088 6.8169202633e+01 1.4472492314e+03 4.8419586396e+03 2.1232486265e+02 2.8264801452e+00 -2.7084977342e+02 2212 -3.7056572102e+00 8.5632849784e-02
197474 1.7616142664e+02 1.2059967279e+03 4.1429695013e+03 2.6955557000e+01 1.8526389325e+00 -2.7333865842e+02 2212 -5.0468135411e+00 9.4869293835e-01
198031 -2.7040760144e+01 1.3156900204e+03 4.0746937483e+03 2.7729104050e+02 -9.2991700095e+01 -3.3775397853e+02 2212 -2.7241604689e+00 2.2410076147e-02
198078 -5.5767798856e+01 1.1041238905e+03 3.5328805681e+03 2.5182541990e+02 6.0589196364e+01 -4.1103239041e+02 2212 -2.5710158313e+00 4.4940598163e-03
198649 -1.9793242986e+02 1.2405250204e+03 4.2433798746e+03 4.1601651275e+02 1.2364463185e+02 -1.0482568720e+02 2212 -4.3183936453e+00 5.5233422117e-01
199054 1.0040591554e+02 1.5392233663e+03 4.8684942742e+03 3.0899798819e+02 5.0907479699e+00 -2.4772223146e+02 2212 -1.5265676840e+00 1.8082972233e-02
199055 1.0927144186e+02 1.0912068224e+03 3.6397604513e+03 4.9342642608e+02 -1.4438910061e+01 -2.4021220709e+02 2212 -2.7208517196e+00 7.6084302121e-02
199338 -1.0697636922e+02 1.5994040271e+03 5.5790726877e+03 3.4447666833e+02 -9.9121519709e+01 -2.5833420113e+02 2212 -4.9951402151e+00 5.4378204595e-03
200140 6.1915084407e+01 1.1306066648e+03 3.5457746704e+03 3.4825593345e+02 3.6864429851e+01 -2.9224031085e+02 2212 -2.3505463051e+00 8.1574817116e-02
200486 1.0167255995e+02 1.3460983683e+03 4.1304608607e+03 2.8653839237e+02 -7.8448462775e+01 -8.3946237947e+01 2212 -3.0008467806e+00 1.5989350121e+00
200558 1.6306904744e+02 1.1952412199e+03 3.8974798446e+03 3.3806087457e+02 -3.9474383540e+00 -7.6886584310e+01 2212 -3.3401152871e+00 1.9394110761e+00
201086 -1.0414940526e+02 1.4297827907e+03 4.3042157893e+03 1.9260762313e+02 6.4402756109e+01 -3.3550660414e+02 2212 -1.5398563673e+00 1.8728624933e-02
201103 6.3496856858e+01 1.2789929560e+03 4.3853356503e+03 4.2061641462e+02 -4.0745092672e+00 -2.8895117083e+02 2212 -1.0908207328e+00 2.7819296758e-02
202043 1.6072044638e+02 1.2057569364e+03 4.2409291580e+03 5.3580254612e+02 4.4632686949e+01 -8.9032084627e+01 2212 -3.9315349406e+00 2.9488995722e-01
203515 -1.3797389945e+02 1.4449947094e+03 5.0478435440e+03 1.8842876150e+02 -1.6016268723e+00 -1.8215617953e+02 2212 -4.2426126655e+00 1.0091271496e+00
204557 -8.7883510745e+01 1.1079893359e+03 3.5513618721e+03 3.4510662781e+02 -2.5310280790e+00 -4.9373832109e+01 2212 -8.2722922042e-01 3.0025941896e+00
205039 3.5529832796e+01 1.3666877013e+03 4.6605851158e+03 4.1143506822e+02 -7.8921429433e+01 -2.7877247123e+02 2212 -3.7819283975e+00 2.3213644357e-02
205366 -5.8358128564e+01 1.6269391823e+03 4.9439852317e+03 2.1406060026e+02 -6.3175466638e+01 -2.6669676920e+02 2212 -3.5409212864e+00 3.3178891240e-02
205633 4.1278873564e+01 1.5651452134e+03 5.1385126537e+03 1.8218828527e+02 3.2703517676e+01 -2.8768468993e+02 2212 -5.3337024450e+00 1.6284705002e-02
205832 -1.4233427104e+02 9.8031786016e+02 3.3416305559e+03 4.0022229807e+02 -5.0045404676e+01 -2.1919762948e+02 2212 -1.8143180404e+00 5.6595142223e-01
205955 -8.2680322434e+01 1.1657935830e+03 3.8895277213e+03 5.1389696721e+02 1.3871133394e+01 -2.4497115585e+02 2212 -1.5248969519e+00 4.0169797661e-02
206576 -2.7394006508e+01 1.1992210877e+03 3.9330279059e+03 6.8028663222e+01 -1.8376510660e+01 -2.6626659582e+02 2212 -1.6295198975e+00 1.0527516514e+00
206590 7.8634370621e+01 1.6587993913e+03 4.9146927083e+03 1.9449596077e+02 -3.2202382340e+01 -2.3578282118e+02 2212 -1.2992211415e+00 2.9750925620e-02
